"Group.1" "Group.2" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.." "Subject"
"SITTING" 16 0.280768574492754 -0.0102497939956522 -0.0891404038405797 -0.986825605362319 -0.951607872463768 -0.939672247101449 0.942457377971014 -0.086588253942029 0.0892682200463768 -0.980158243333333 -0.968023206956522 -0.945813561478261 0.0734346720289855 0.00985642890855072 -0.0115030575052174 -0.990861134782609 -0.981800970724638 -0.983487212898551 -0.0412014042275362 -0.0574525433043478 0.0795736310463768 -0.981037373333333 -0.958336595507246 -0.960287831304348 -0.0957204520289855 -0.0450369280637681 -0.0588371273536232 -0.98958327942029 -0.990621793333333 -0.988364321449275 -0.961879680724638 -0.941051236086957 -0.961879680724638 -0.941051236086957 -0.987472699130435 -0.983615334057971 -0.946417382463768 -0.937942404637681 -0.992444606231884 -0.988261252608696 -0.987043828985507 -0.961456685507246 -0.959552230434783 -0.986892418405797 -0.949829260434783 -0.934652146521739 -0.00757859632753623 0.149987934068116 0.131560420550725 -0.990964251304348 -0.981752167391304 -0.981178036811594 -0.991567867681159 -0.983230774492754 -0.984362469130435 0.203452532052174 -0.027202812815942 0.0110173707550725 -0.978632856956522 -0.96679600173913 -0.960058264057971 -0.982057861449275 -0.954343752463768 -0.964270052318841 0.138693078721014 -0.174805735936232 0.207112798289855 -0.958335480724638 -0.942588250115942 0.240617264101449 -0.983968635942029 -0.982190554782609 0.320055144681159 -0.954060994347826 -0.938863215072464 0.000688060278260866 -0.989363136376812 -0.987506348985507 0.232631765847826 16
"STANDING" 16 0.283497402948718 -0.0165999672935897 -0.103657729076923 -0.989076811794872 -0.960298267692308 -0.953468961666667 0.941587749358974 -0.0578867045 -0.166737468166667 -0.985359689871795 -0.980552435769231 -0.959562830769231 0.0736438905641026 0.0120767950358846 -0.00476310557910256 -0.991026497435897 -0.98262195474359 -0.988073825641026 -0.0299337294166667 -0.068667733 0.0867342708846154 -0.973400107564103 -0.980110277307692 -0.982357006410256 -0.100107332602564 -0.0424982241410256 -0.0544335294410256 -0.987102322692308 -0.992589441153846 -0.992698522948718 -0.969948825128205 -0.95729449448718 -0.969948825128205 -0.95729449448718 -0.989205231794872 -0.986761550641026 -0.972528178205128 -0.964105768461539 -0.992848576025641 -0.990809427435897 -0.989427670897436 -0.96931401525641 -0.969999504230769 -0.989100620641026 -0.958174310128205 -0.948540267051282 -0.0162371376025641 0.0673569419466667 0.0525158714 -0.991038638974359 -0.982425403974359 -0.986091891538462 -0.991847149615385 -0.984236462179487 -0.98865796025641 0.267452462051282 -0.0110757034462821 -0.00527777880897436 -0.973157351666667 -0.983594244615385 -0.98363927 -0.973926885 -0.978402418717949 -0.983527402051282 -0.117570139566667 -0.180188922417949 0.00791532346153846 -0.971082558076923 -0.957173571923077 0.0924921398371795 -0.986502687948718 -0.985912716923077 0.344673907153846 -0.975448632179487 -0.963574736025641 -0.0835937870487179 -0.99117243 -0.990672800769231 0.211078134223077 16
"WAlKING" 16 0.266004833568627 -0.0173970937232353 -0.11643928377451 -0.400888177745098 -0.239151253715686 -0.144541807978431 0.876427804411765 -0.0737086249117647 -0.298205446176471 -0.965441574117647 -0.953721151568627 -0.934518406568628 0.0766375224382353 0.0135286900588235 0.0208306959931373 -0.458656439313725 -0.425594897941176 -0.516834673529412 0.0283343482643137 -0.0591046239656863 0.0370360966754902 -0.581129506862745 -0.599488263921569 -0.365257350333333 -0.125912820948137 -0.0365044070867647 -0.0443574835627451 -0.691576945686274 -0.743478409607843 -0.644182900686274 -0.246378512843137 -0.403302173823529 -0.246378512843137 -0.403302173823529 -0.423181766764706 -0.448226846764706 -0.397096250392157 -0.591634025392157 -0.704623498137255 -0.760050833431373 -0.434887224117647 -0.294782240294118 -0.290108044705882 -0.389353314509804 -0.260347458872549 -0.137531275543137 -0.394356552029412 -0.125342093203922 -0.135263570276176 -0.493747522745098 -0.46143801372549 -0.493776617352941 -0.470478602647059 -0.425369835098039 -0.538379934509804 -0.331574936696078 -0.466155584102941 -0.486744555019608 -0.56407310127451 -0.630874997254902 -0.462656402254902 -0.591818584117647 -0.585770737941177 -0.395264640637255 -0.282337596970588 -0.19951802204902 -0.352431385826471 -0.390556490098039 -0.505537620588235 0.040930398554902 -0.426938104215686 -0.480689497254902 0.079772142847451 -0.649887608137255 -0.626811861568627 -0.0497518214019608 -0.754257961176471 -0.785520590490196 0.121106729062745 16
"WALKING_DOWNSTAIRS" 16 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.207251997929787 -0.146993837655319 0.0114353944787234 0.917818427021277 -0.0584832676382979 -0.225382496382979 -0.957785118085106 -0.955487793617021 -0.910588943191489 0.0907857064255319 -0.0148114530276596 -0.029312256293617 -0.101186926595745 -0.261684752425532 -0.303381582831915 -0.0225373369978723 -0.068264792706383 0.0835380057 -0.45418847106383 -0.528329304680851 -0.444636334893617 -0.103904044543617 -0.0567686629753191 -0.0612136932929787 -0.623676024255319 -0.583421784680851 -0.540633469361702 0.191079793587447 0.119183740638298 0.191079793587447 0.119183740638298 -0.165908810808511 -0.0783498875595745 -0.309820427234043 -0.422315316808511 -0.590896636382979 -0.595822214468085 0.0368263528276596 -0.134598352726809 -0.04769426376 0.266115492098298 -0.208680587882979 -0.0379716239787234 -0.447958436170213 -0.00264587983404255 0.0352940709170213 -0.155444882765957 -0.289957855489362 -0.241974080021277 -0.125682818093191 -0.281507406948936 -0.36402669587234 -0.368978400468085 -0.417064208808511 -0.376637686702128 -0.420844008625532 -0.479512983617021 -0.375000625531915 -0.470373498510638 -0.565214032765957 -0.521100818723404 -0.282624940382979 0.0791059230361702 -0.121321578170213 0.114032088546809 -0.0534137179170213 0.0201391853085106 -0.0745659082223404 -0.0919623368021277 -0.0148414437446808 -0.488253939574468 -0.479939845914894 0.041547289106383 -0.58966315 -0.633479804680851 0.102927876712766 16
"LAYING" 17 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.972960567323944 -0.944792875211268 -0.953476700140845 -0.19913309 0.658792072253521 0.722657502112676 -0.961063222394366 -0.961466681267606 -0.957164565211268 0.077908974656338 0.00706867100408451 -0.000143542544507042 -0.981489017183099 -0.976960542816901 -0.98281300056338 -0.0234756467113239 -0.0944580192535211 0.111440490309859 -0.975893061830986 -0.971484336197183 -0.976200771267606 -0.102049763957746 -0.0361961143943662 -0.0604927046338028 -0.980792372112676 -0.983135596619718 -0.988221713380282 -0.953021411126761 -0.948257993521127 -0.953021411126761 -0.948257993521127 -0.981607627887324 -0.980126745352113 -0.960733121690141 -0.959325498732394 -0.985542411126761 -0.982038121126761 -0.974359280140845 -0.954648102253521 -0.965406091549296 -0.972438525352113 -0.942791615915493 -0.950116956478873 -0.115141826580282 0.0546075608732394 0.0834467170676056 -0.98147206915493 -0.977212387746479 -0.98038005915493 -0.983213244366197 -0.978343915774648 -0.983854158873239 0.188447976580282 0.0279305879725352 0.0265752327492958 -0.971949211126761 -0.973669098591549 -0.976164852112676 -0.977203498309859 -0.970627806901408 -0.978357126056338 0.00656792310211268 0.0154847631971831 0.131970584167183 -0.961046326338028 -0.949042531690141 -0.0494678208816901 -0.979687318732394 -0.979657231408451 0.374273668633803 -0.969014444788732 -0.96002383915493 -0.0465567390414085 -0.982765526478873 -0.981983437605634 0.242850862323944 17
"SITTING" 17 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 0.94488374765625 -0.002814673171875 -0.135803881679687 -0.99019661703125 -0.9667201059375 -0.9566106440625 0.075070986171875 0.0056097104915625 -0.0015544841534375 -0.99434060296875 -0.98863700234375 -0.990529261875 -0.042549159015625 -0.0669245931234375 0.0860053803375 -0.98963832578125 -0.98612868078125 -0.9797052259375 -0.094247696875 -0.0411134199378125 -0.051090324421875 -0.9952559371875 -0.9949818809375 -0.9938412575 -0.97274734640625 -0.96506519109375 -0.97274734640625 -0.96506519109375 -0.99281471515625 -0.99144649921875 -0.967177744375 -0.97541025484375 -0.996334795 -0.994446755625 -0.9939693815625 -0.96992798921875 -0.97484160453125 -0.99465731359375 -0.959789141875 -0.96292107328125 0.0284866289765625 0.135749049678125 0.183913630364062 -0.99454262109375 -0.9883274196875 -0.9888280653125 -0.9946131621875 -0.98991581109375 -0.99081824828125 0.232009757914063 0.0885338998796875 0.099508166859375 -0.98841106765625 -0.98879397953125 -0.98161709828125 -0.99004126046875 -0.984813098125 -0.9809696453125 0.167684958779688 -0.148799346228125 0.123430240928125 -0.973626755 -0.9653996796875 0.126009669051562 -0.99142725046875 -0.99031962640625 0.38152125453125 -0.98336929234375 -0.97471085296875 -0.0181759388351563 -0.995204564375 -0.99362452375 0.3586823609625 17
"STANDING" 17 0.277942503333333 -0.0174120064169231 -0.111432145565 -0.991163919871795 -0.968176663717949 -0.970462679230769 0.904678547435897 -0.257486817948718 -0.202687757012821 -0.985751365769231 -0.975810476025641 -0.969171762179487 0.0740864955641026 0.00657853452564103 -0.00403599594166667 -0.992094005512821 -0.98666125974359 -0.991217027307692 -0.0269576937130769 -0.0770632126371795 0.0880561869358974 -0.981373082948718 -0.985121164615385 -0.985538363333333 -0.101289168653846 -0.0404518753974359 -0.0546331330897436 -0.989257196282051 -0.993699908589744 -0.992327099487179 -0.977635981410256 -0.975377309871795 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.978184576538462 -0.977680837435897 -0.993672973717949 -0.992372117307692 -0.990927533846154 -0.97417056948718 -0.980231575769231 -0.991318528333333 -0.966427323846154 -0.966999000897436 -0.0325532545820513 0.0455207736730769 0.107584733661538 -0.992129225769231 -0.986278342435897 -0.989563633076923 -0.992775377692308 -0.988200349487179 -0.991450377692308 0.257118196283333 0.0739987319439744 0.0847226210125641 -0.980696264102564 -0.987334041282051 -0.985954978205128 -0.981791318076923 -0.983946584871795 -0.986725274871795 -0.139034612666154 -0.162736719461538 0.0601796814102564 -0.980967748205128 -0.975504840641026 0.119058407512821 -0.990162798846154 -0.989472086666667 0.426849040797436 -0.984291131538461 -0.977263418717949 -0.115635141833333 -0.992723939358974 -0.992177303589744 0.314617814282051 17
"WAlKING" 17 0.263650294146789 -0.020415035862844 -0.114855602431193 -0.206525162814954 -0.015638788723945 -0.250145868288991 0.89526900587156 -0.225825233990826 -0.237783974376147 -0.96710167266055 -0.945432401284404 -0.945126336055046 0.0770923151954128 0.0208597468981651 0.0169859778568807 -0.327825784036697 -0.206384024058716 -0.588524606788991 -0.018559492746789 -0.0711486781245688 0.0670732084862385 -0.487189316155963 -0.47171582706422 -0.319266269672477 -0.124357546800917 -0.0394772062517431 -0.0385957590148624 -0.508249482293578 -0.611514766238532 -0.562366365504587 -0.0902288043963303 -0.30376367833578 -0.0902288043963303 -0.30376367833578 -0.325815747889908 -0.326420528256881 -0.291053027581651 -0.486535496018349 -0.570099572752294 -0.602506203302752 -0.263565126519266 -0.0881429339795413 -0.390358978706422 -0.186229471098165 -0.0422549881779817 -0.237037077009174 -0.465272061688073 -0.06420619961 -0.165988368670275 -0.395626409266055 -0.274740262440367 -0.571687159449541 -0.318920621174312 -0.187108246383486 -0.60396229146789 -0.498123173302752 -0.432887947642202 -0.49345089293578 -0.41146260640367 -0.503936178073395 -0.365986243211009 -0.51348889487156 -0.45769691559633 -0.367923681201835 -0.159104276237615 -0.135346163493578 -0.245138402036697 -0.306484894752294 -0.412016377605505 0.016364166733945 -0.346666654587156 -0.31082140046789 -0.0238589319078899 -0.512210234036697 -0.562971234587156 0.151160030082569 -0.620714165963303 -0.610119173119266 0.123204570684404 17
"WALKING_DOWNSTAIRS" 17 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.187719760269565 -0.0607892037384783 -0.231064156615217 0.928817578043478 -0.151077057652174 -0.160962985956522 -0.950026242173913 -0.946576675652174 -0.901097766521739 0.118250858006522 -0.0113826178208696 -0.00939838078195652 -0.103436471413043 -0.304063534173913 -0.536331570652174 0.0677728390673913 -0.123517195928261 0.0162878745776087 -0.370436868891304 -0.459281989565217 -0.468462984347826 -0.1077700285 -0.0381702367441304 -0.0582518846641304 -0.526801825217391 -0.572144734130435 -0.542770646521739 0.148951103536087 0.0914076757326087 0.148951103536087 0.0914076757326087 -0.221631694184783 -0.206576683876087 -0.232641763307609 -0.352687281086957 -0.540325787826087 -0.592319490869565 -0.0226239171245652 -0.130272514565217 -0.3180818605 0.258941676302174 -0.0860527358695652 -0.245413541641304 -0.514562240434783 -0.155801013828261 -0.113333185608696 -0.215092049054348 -0.351268404347826 -0.498668458043478 -0.0718767032673913 -0.298931144913043 -0.573043711086957 -0.508557029565217 -0.559085845869565 -0.452939005217391 -0.316412962967391 -0.451126869347826 -0.403380386086957 -0.393194731747826 -0.469390428043478 -0.540949520217391 -0.279498021580435 -0.0744451681576087 -0.154726798605435 0.0580680522108696 -0.0618876767130435 -0.0553633752984783 -0.188680399771739 -0.236538515947826 -0.0445946372391304 -0.40943875826087 -0.428868687826087 -0.0258920214847826 -0.57734888 -0.643399203913044 0.163045288093478 17
"LAYING" 18 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.220600509076923 0.719755403692308 0.605495317692308 -0.982715987538462 -0.994093522615385 -0.990957249538462 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.986456241538462 -0.986464542615385 -0.986456241538462 -0.986464542615385 -0.98832154 -0.989526277538462 -0.980740846769231 -0.980560877846154 -0.993095122615385 -0.992153054 -0.985179972153846 -0.984909884615385 -0.988606906307692 -0.984321858307692 -0.986746450769231 -0.987224804307692 -0.0975278056098923 0.264460073876923 0.324275538923077 -0.986404709384615 -0.985865325230769 -0.989116865846154 -0.986641245846154 -0.986210701230769 -0.990744752923077 0.159761097664615 0.0551692814758462 0.166856209441538 -0.992436927692308 -0.985611171384615 -0.984999291538462 -0.993019371692308 -0.983457774923077 -0.986483048153846 0.0551564162938462 -0.0556054116769231 0.193083855989231 -0.986788412 -0.987648484461539 0.339472649138462 -0.988548418307692 -0.989710656769231 0.393635924092308 -0.984329092153846 -0.981468841692308 0.159375426572308 -0.991901007538462 -0.992737961692308 0.320132235323077 18
"SITTING" 18 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561404 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 0.0512363267736842 0.171289880184211 0.1714594817 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.992039060701754 -0.985694744385965 -0.990141676315789 0.234747570824561 0.00687195409298246 0.0437438879403509 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.992575399473684 -0.985710087894737 -0.98279727631579 0.113674949989474 -0.150376356784211 0.1032033883 -0.984781467192982 -0.982226151578947 0.304581057473684 -0.990407075964912 -0.991044297894737 0.459090849721053 -0.986535242105263 -0.981252632807018 0.0492559518473684 -0.99480818754386 -0.994967621754386 0.329617466666667 18
"STANDING" 18 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.990409919315068 -0.961239135479452 -0.975772813972603 -0.992789068493151 -0.952911994794521 -0.957216177945206 0.0156695760694521 -0.0437104539219178 -0.017642153260274 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.990287933424657 -0.977179032191781 -0.989275839041096 0.200295939657534 -0.157432016482192 0.00408966055068493 -0.964428926438356 -0.983561159726027 -0.974294413013699 -0.962272711643836 -0.978801848493151 -0.974822589589041 -0.250059300982877 -0.264498462054794 -0.100456190560274 -0.976797646027397 -0.973264853561644 0.0447928488520548 -0.984987073150685 -0.986277356712329 0.361013970013699 -0.972352593013699 -0.95911345739726 -0.212559690808219 -0.988960668767123 -0.988407465205479 0.098540152739726 18
"WAlKING" 18 0.269570036754386 -0.0200428448056816 -0.108511117219298 -0.378123419473684 -0.218941455850877 -0.370360948421053 0.903242183508772 -0.286015032368421 -0.0839182717719298 -0.972188247719298 -0.958392561491228 -0.939594732631579 0.0790356817929825 0.0246576483412281 0.0100103959701754 -0.467341324473684 -0.44622322622807 -0.69819634254386 -0.0435667115513158 -0.0569162227005263 0.0925394261824561 -0.648170480526316 -0.50195958245614 -0.471989927807018 -0.0932610988440351 -0.0481443811201754 -0.0599249719989474 -0.671012858684211 -0.763073948596491 -0.691594196491228 -0.283450337807018 -0.415317658947368 -0.283450337807018 -0.415317658947368 -0.492315681403509 -0.503724593070175 -0.433637570877193 -0.56757839377193 -0.710342686052632 -0.782014009210526 -0.419107455614035 -0.304579774210526 -0.506538813508772 -0.364113420438597 -0.228239132570175 -0.353222710675439 -0.441215907789474 -0.0955081146991228 -0.204612843231219 -0.503635569122807 -0.472689432982456 -0.66983248877193 -0.477410606842105 -0.455224679298246 -0.725583941403509 -0.396250431140351 -0.402797584035088 -0.362071768464035 -0.600846381666667 -0.611049981578947 -0.520961832719298 -0.666629237192983 -0.452007084210526 -0.506493405263158 -0.145811250791228 -0.394035443771667 -0.279726257651754 -0.430580691666667 -0.499756397631579 -0.0465568145824561 -0.495666974298246 -0.517448313070175 0.0291092744219298 -0.637475835614035 -0.599784606140351 -0.0857503027333333 -0.769408743421053 -0.815962343333333 0.171922707237105 18
"WALKING_DOWNSTAIRS" 18 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.254214045818182 -0.418610127454545 0.932277478363636 -0.225809125454545 -0.0493636733454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.502473033509091 -0.617230786 -0.483658260727273 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.293531973636364 -0.229934247036364 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.381022814727273 -0.507995478327273 -0.701663073636364 -0.744159518909091 -0.350086793272727 -0.309049613818182 -0.505824358 -0.285535871636364 -0.273798158 -0.418258649818182 -0.435841503272727 -0.14009430376 -0.0976588500545455 -0.412728286727273 -0.465982666363636 -0.622135895090909 -0.416050500909091 -0.464546054727273 -0.678751080363636 -0.334193776218182 -0.430209134836364 -0.313077962145455 -0.489232274509091 -0.641527595090909 -0.447030699454545 -0.513947089545455 -0.607757979272727 -0.543996110545454 -0.300670600338182 -0.235263359818182 -0.211649515774545 -0.241973534781818 -0.344299434181818 -0.0768405979909091 -0.3833987134 -0.386565072363636 0.00593003606623636 -0.604735414363636 -0.533844932145455 -0.159221075909091 -0.744236045090909 -0.763430801654545 0.0717609181272727 18
"LAYING" 19 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.965019579518072 -0.973449968554217 -0.984672837228916 -0.680043155060241 0.725646622771084 0.68762385253012 -0.958959611084337 -0.986993149638554 -0.988819031566265 0.0772317998650602 0.011149573306747 -0.000988690855325301 -0.983605223493976 -0.974524522650602 -0.988260181084337 -0.0312072730559566 -0.0952628014096386 0.10860511373494 -0.981357611445783 -0.963617705662651 -0.973197523855422 -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.976105663493976 -0.984607728915663 -0.986958363975904 -0.96626080686747 -0.963193489036145 -0.96626080686747 -0.963193489036145 -0.98478434 -0.980668287831325 -0.953263432771084 -0.955906646506024 -0.985342497710843 -0.980245510843374 -0.97453373 -0.972798824096386 -0.985340447349398 -0.962085001204819 -0.974832075662651 -0.984740998192771 -0.25318866264 0.292492930166145 0.293722260911807 -0.983478561807229 -0.974878270963855 -0.986506488795181 -0.985278006987952 -0.975964111566265 -0.988558703373494 0.135277438 0.0838227031284337 0.117028928487952 -0.974196217590361 -0.972061003493976 -0.97393233253012 -0.983944795060241 -0.959831365783133 -0.975417523855422 0.249209411510602 -0.156450013338554 0.0518654912277108 -0.971957401325301 -0.964056773975904 0.168481196584337 -0.980621564096386 -0.979452188433735 0.211317149549398 -0.965624724457831 -0.957496024457831 0.0778651216506024 -0.981890470361446 -0.97932784746988 0.0457006718048193 19
"SITTING" 19 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 0.581371509041096 0.360343534657534 0.489126594657534 -0.969355010136986 -0.96996981369863 -0.960394960821918 0.0753747129191781 0.0137921005843836 0.00173106800213699 -0.987043285479452 -0.979267729041096 -0.986704740273973 -0.0214151280054795 -0.0520207886438356 0.0968980718168493 -0.984625306849315 -0.959758309589041 -0.96559497630137 -0.100986131452055 -0.0425170215068493 -0.0590801684246575 -0.988464752739726 -0.987465915068493 -0.98531069 -0.962074065616438 -0.951755657260274 -0.962074065616438 -0.951755657260274 -0.986423976027397 -0.984205184931507 -0.942229043835616 -0.950491807945205 -0.989450316575342 -0.985831284657534 -0.979238031780822 -0.960763181917808 -0.96633509109589 -0.975204245342466 -0.948053070136986 -0.947514931780822 -0.315288055164384 -0.00741060234232877 -0.00357815742876712 -0.986775590136986 -0.979141571643836 -0.98398048 -0.988576991369863 -0.980999857671233 -0.988151915753425 0.091700311709589 -0.0925759101945205 0.0185381853307808 -0.981743664931507 -0.968188675753425 -0.968235777945205 -0.985576048219178 -0.955598610136986 -0.967869249178082 -0.0192868116287671 -0.39302195830137 -0.147366971379452 -0.962632577945206 -0.952802277671233 -0.0538580142455342 -0.983751646712329 -0.983687272739726 0.268456602178082 -0.964238768493151 -0.950484417260274 -0.192451620806849 -0.986727418493151 -0.985416444657534 0.0978646251164384 19
"STANDING" 19 0.27817226 -0.0154244056945205 -0.10904190460274 -0.989910996849315 -0.944430270684931 -0.952599653972603 0.944045837534247 -0.223897807808219 0.130643717849315 -0.992411542465753 -0.971426607808219 -0.958862043972603 0.0754120366712329 0.00991338273931507 0.00129216333878082 -0.984792035205479 -0.970543276575342 -0.986142491917808 -0.025090574020274 -0.0631429827260274 0.0710520180136986 -0.946109711917808 -0.96957632369863 -0.960734258356164 -0.0990467890520548 -0.0422918533780822 -0.0523769867072603 -0.97512668739726 -0.988096672191781 -0.983453911232877 -0.960505683561644 -0.962549342465753 -0.960505683561644 -0.962549342465753 -0.983068923561644 -0.979640838082192 -0.94174504109589 -0.937951031506849 -0.985801637671233 -0.983069427945205 -0.987352048356164 -0.952872872465753 -0.968543351780822 -0.991161671369863 -0.943193755068493 -0.947753961643836 0.0424164044835616 -0.0362605168315068 0.0261012090616438 -0.985039596164384 -0.970011345890411 -0.983463295479452 -0.985913722328767 -0.973588517808219 -0.987524587534247 0.199135943480822 -0.11251381169863 0.0286308635315068 -0.947865639178082 -0.975061671643836 -0.965100636164384 -0.946607045616438 -0.966967238082192 -0.963212791780822 -0.283665469939726 -0.291796963682192 -0.113976427853425 -0.968910788767123 -0.964259110821918 0.00178112668493151 -0.979135412739726 -0.979179149452055 0.29073713539726 -0.958578129589041 -0.936723548493151 -0.24702361689726 -0.984536610136986 -0.982228582191781 0.0645676883 19
